               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.042483,              0.1535,           0.0058805,              0.6289,             0.60433,             0.63861,             0.32804,            0.043555,             0.10832,            0.010178,           0.0078512,           0.0078512,           0.0078512
                  67,            0.042052,               0.153,           0.0058655,             0.59902,             0.70792,             0.70319,             0.36551,            0.042492,             0.10761,           0.0080679,           0.0077907,           0.0077907,           0.0077907
                  68,            0.042561,             0.15359,           0.0056203,              0.5496,             0.64242,             0.62528,             0.29164,            0.043837,             0.10599,            0.013295,           0.0077296,           0.0077296,           0.0077296
                  69,            0.043032,              0.1524,           0.0058139,             0.57375,             0.62234,             0.60376,             0.26183,            0.047344,             0.10661,            0.012647,           0.0076679,           0.0076679,           0.0076679
                  70,            0.041055,             0.15013,           0.0055675,             0.58066,             0.69296,             0.66762,             0.25142,            0.050653,             0.10583,            0.009121,           0.0076057,           0.0076057,           0.0076057
                  71,            0.042727,              0.1476,           0.0054546,             0.64414,               0.643,             0.65403,             0.25863,            0.051288,             0.10634,            0.010711,            0.007543,            0.007543,            0.007543
                  72,            0.041444,             0.15118,           0.0058184,             0.52753,              0.6928,             0.64824,             0.24521,             0.05144,             0.10707,           0.0096272,           0.0074797,           0.0074797,           0.0074797
                  73,            0.041778,             0.14906,           0.0054889,             0.55059,             0.67278,             0.63276,              0.3135,            0.044612,             0.10842,            0.011667,            0.007416,            0.007416,            0.007416
                  74,             0.04075,             0.14683,           0.0057565,             0.69051,             0.60192,             0.65426,             0.25914,            0.049495,             0.11071,           0.0078601,           0.0073518,           0.0073518,           0.0073518
                  75,            0.040595,             0.15201,           0.0051849,             0.58554,             0.66504,             0.67213,             0.29752,            0.047226,             0.10629,           0.0085982,           0.0072872,           0.0072872,           0.0072872
                  76,            0.040873,             0.15215,           0.0056663,             0.60971,             0.66132,             0.66036,             0.31821,            0.044117,              0.1053,           0.0086905,           0.0072221,           0.0072221,           0.0072221
                  77,            0.041435,             0.14768,           0.0056559,             0.54695,             0.69934,             0.64468,             0.22465,            0.053869,             0.11367,            0.010067,           0.0071566,           0.0071566,           0.0071566
                  78,            0.040714,             0.15058,           0.0053401,             0.53958,             0.67061,             0.61097,             0.30737,            0.043261,             0.10986,            0.014453,           0.0070906,           0.0070906,           0.0070906
                  79,            0.041439,             0.14979,           0.0054973,             0.56255,             0.71258,             0.66543,             0.27575,            0.048103,             0.11378,           0.0097812,           0.0070243,           0.0070243,           0.0070243
                  80,            0.039837,             0.14776,            0.005361,             0.55431,              0.6383,             0.60538,             0.29179,             0.04551,             0.11278,            0.012898,           0.0069576,           0.0069576,           0.0069576
                  81,            0.040409,             0.14703,           0.0051948,             0.61444,             0.59845,             0.63681,             0.26616,            0.048621,             0.10994,            0.010322,           0.0068906,           0.0068906,           0.0068906
                  82,            0.039627,             0.14519,           0.0053513,             0.53869,             0.64086,             0.60395,             0.29194,            0.044572,             0.11517,            0.014973,           0.0068232,           0.0068232,           0.0068232
                  83,            0.039995,             0.14488,           0.0050117,             0.57947,             0.70591,             0.65314,             0.33462,            0.042474,              0.1079,            0.010497,           0.0067555,           0.0067555,           0.0067555
                  84,            0.039921,             0.14829,           0.0051682,             0.64322,             0.58675,             0.62491,             0.17277,            0.057279,             0.11104,           0.0090395,           0.0066874,           0.0066874,           0.0066874
                  85,            0.039131,             0.14609,           0.0053449,             0.60579,             0.70311,             0.68469,             0.30367,            0.047262,             0.10755,           0.0095016,           0.0066191,           0.0066191,           0.0066191
                  86,            0.039503,             0.14647,           0.0052901,             0.51487,             0.71401,             0.62571,             0.23472,            0.053194,             0.10739,           0.0080584,           0.0065505,           0.0065505,           0.0065505
                  87,             0.03944,             0.14596,           0.0051742,             0.62681,             0.66833,             0.67113,             0.34411,             0.04098,              0.1133,           0.0094697,           0.0064816,           0.0064816,           0.0064816
                  88,            0.039219,             0.14469,           0.0051698,             0.65792,             0.64413,             0.68621,             0.28302,             0.04939,             0.11243,           0.0074733,           0.0064125,           0.0064125,           0.0064125
                  89,            0.039658,             0.14625,           0.0052501,             0.53352,             0.69476,             0.66008,             0.29063,             0.04769,             0.11345,            0.010199,           0.0063432,           0.0063432,           0.0063432
                  90,            0.039023,             0.14464,            0.004898,             0.56801,             0.64263,             0.63083,             0.21547,            0.054364,             0.11593,           0.0094317,           0.0062737,           0.0062737,           0.0062737
                  91,            0.038521,             0.14323,           0.0049099,             0.58191,              0.6484,             0.64556,             0.31522,            0.045627,             0.11053,            0.011053,            0.006204,            0.006204,            0.006204
                  92,            0.038702,             0.14863,            0.005014,             0.54092,             0.64735,               0.619,             0.28899,            0.046514,             0.11158,            0.012492,           0.0061341,           0.0061341,           0.0061341
                  93,            0.039224,             0.14334,           0.0050509,             0.66508,             0.67087,              0.7137,             0.29061,            0.050021,             0.11077,           0.0077063,            0.006064,            0.006064,            0.006064
                  94,             0.03873,               0.148,           0.0049184,             0.66812,             0.65727,             0.68826,             0.31046,            0.049302,             0.11341,           0.0092394,           0.0059938,           0.0059938,           0.0059938
                  95,            0.038376,             0.14369,             0.00485,             0.59235,             0.67271,             0.65101,              0.3317,            0.043819,             0.10799,           0.0099642,           0.0059235,           0.0059235,           0.0059235
                  96,            0.038401,              0.1422,           0.0049946,             0.64425,             0.70329,             0.69135,             0.33076,            0.046292,             0.10574,           0.0079739,           0.0058531,           0.0058531,           0.0058531
                  97,            0.037952,             0.13752,            0.004866,             0.66229,             0.63173,             0.65194,             0.31626,            0.045687,             0.10884,            0.010984,           0.0057826,           0.0057826,           0.0057826
                  98,             0.03789,             0.14142,           0.0049154,             0.62625,              0.6388,             0.67206,             0.32734,            0.045326,             0.10681,            0.010785,            0.005712,            0.005712,            0.005712
                  99,            0.037765,             0.14316,           0.0046624,             0.61694,             0.65207,             0.63789,             0.28245,            0.049644,             0.10818,            0.011372,           0.0056413,           0.0056413,           0.0056413
                 100,            0.038832,             0.14174,           0.0047904,              0.6553,             0.67069,             0.66483,             0.27581,            0.048773,             0.11078,           0.0095435,           0.0055707,           0.0055707,           0.0055707
                 101,            0.038822,             0.14597,           0.0046915,             0.60129,             0.65283,             0.64012,             0.33114,            0.044118,             0.11762,             0.01349,              0.0055,              0.0055,              0.0055
                 102,            0.038408,             0.13992,            0.004835,             0.58767,             0.71115,             0.65109,             0.30314,            0.048885,              0.1186,            0.010983,           0.0054293,           0.0054293,           0.0054293
                 103,            0.037783,             0.13991,           0.0046886,             0.70354,             0.69047,             0.71673,             0.36271,            0.044344,             0.11149,            0.007446,           0.0053587,           0.0053587,           0.0053587
                 104,            0.037558,             0.13969,           0.0047226,             0.66339,             0.64991,             0.68039,             0.32263,            0.046685,             0.10919,            0.008714,            0.005288,            0.005288,            0.005288
                 105,            0.037499,             0.14071,           0.0046275,               0.517,             0.66594,             0.60537,             0.32001,             0.04327,             0.11283,            0.011601,           0.0052174,           0.0052174,           0.0052174
                 106,            0.037763,             0.14032,           0.0045355,              0.5978,             0.62301,             0.60139,             0.28521,            0.047005,             0.11968,            0.014105,           0.0051469,           0.0051469,           0.0051469
                 107,            0.037468,             0.14001,           0.0048405,             0.62304,             0.65215,             0.64794,             0.25902,            0.050807,             0.11449,           0.0093401,           0.0050765,           0.0050765,           0.0050765
                 108,            0.037166,             0.14349,           0.0047011,             0.59066,             0.71814,             0.68142,             0.28954,            0.048681,             0.11152,           0.0081473,           0.0050062,           0.0050062,           0.0050062
                 109,            0.037057,             0.14073,           0.0043437,             0.66207,             0.66712,             0.69012,             0.29803,             0.04814,             0.10949,           0.0086619,            0.004936,            0.004936,            0.004936
                 110,             0.03659,             0.13786,           0.0045459,             0.57753,               0.716,             0.66256,             0.33819,            0.044469,              0.1158,            0.009707,           0.0048659,           0.0048659,           0.0048659
                 111,            0.036679,             0.13716,           0.0044129,             0.64967,             0.61044,             0.63971,             0.29763,            0.046211,              0.1184,            0.013184,            0.004796,            0.004796,            0.004796
                 112,            0.036671,             0.13757,           0.0046078,              0.5458,             0.71692,             0.66329,             0.27688,            0.048982,             0.11281,            0.010649,           0.0047263,           0.0047263,           0.0047263
                 113,            0.037112,             0.13828,           0.0045461,             0.55564,             0.68406,              0.6359,             0.25457,             0.05092,             0.11669,            0.010817,           0.0046568,           0.0046568,           0.0046568
                 114,            0.036705,             0.13509,           0.0046323,             0.52243,             0.69332,             0.64376,             0.28107,            0.047402,             0.11596,            0.010429,           0.0045875,           0.0045875,           0.0045875
                 115,            0.036348,             0.13601,           0.0045175,             0.54011,             0.65874,             0.63511,             0.24981,            0.054453,             0.12643,            0.013674,           0.0045184,           0.0045184,           0.0045184
                 116,            0.037201,             0.14011,           0.0046376,              0.6109,             0.69479,             0.68411,             0.28979,            0.049829,             0.11825,           0.0089995,           0.0044495,           0.0044495,           0.0044495
                 117,            0.036578,             0.13922,           0.0044709,             0.61865,             0.66551,             0.66251,             0.34289,            0.041832,             0.11243,            0.010329,           0.0043809,           0.0043809,           0.0043809
                 118,            0.036282,             0.13816,           0.0044006,              0.6455,             0.65387,             0.68659,             0.33137,            0.045027,             0.10905,           0.0090664,           0.0043126,           0.0043126,           0.0043126
