               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,            0.039215,             0.14579,           0.0053008,             0.75184,             0.74929,             0.79606,             0.44167,            0.038361,             0.12223,             0.00609,           0.0088124,           0.0088124,           0.0088124
                  73,            0.039896,             0.14292,           0.0051458,             0.69951,             0.70234,             0.74153,             0.37072,            0.043788,             0.12218,           0.0081115,           0.0087804,           0.0087804,           0.0087804
                  74,            0.038282,             0.14429,           0.0051629,             0.71399,             0.68758,             0.75165,             0.38689,            0.042258,             0.12718,           0.0087907,           0.0087479,           0.0087479,           0.0087479
                  75,            0.038752,             0.14279,           0.0052317,             0.64132,             0.72174,              0.7163,             0.44051,            0.036166,             0.12836,            0.010873,           0.0087151,           0.0087151,           0.0087151
                  76,            0.038151,             0.14034,           0.0052701,             0.69393,             0.71916,             0.74302,                0.37,            0.043939,              0.1299,           0.0074053,            0.008682,            0.008682,            0.008682
                  77,            0.038626,             0.14107,            0.005257,              0.7254,             0.71589,             0.76756,             0.42726,             0.04137,             0.12565,           0.0072969,           0.0086485,           0.0086485,           0.0086485
                  78,             0.03988,             0.14276,           0.0050929,             0.70732,             0.75535,             0.78034,             0.34893,            0.047692,             0.12182,           0.0051719,           0.0086146,           0.0086146,           0.0086146
                  79,            0.039227,             0.14016,           0.0051875,             0.66327,             0.67209,             0.71436,             0.40265,            0.039193,             0.12348,            0.010965,           0.0085805,           0.0085805,           0.0085805
                  80,            0.037534,             0.13551,           0.0049479,              0.7022,             0.69685,             0.73685,              0.3762,            0.043097,             0.12546,           0.0081266,           0.0085459,           0.0085459,           0.0085459
                  81,            0.038399,             0.13661,           0.0050258,             0.70855,             0.75809,              0.7925,               0.472,             0.03631,             0.12237,           0.0057047,           0.0085111,           0.0085111,           0.0085111
                  82,            0.038499,             0.13733,           0.0049182,             0.64643,             0.72679,             0.73415,             0.39356,            0.043014,             0.12487,           0.0084062,           0.0084759,           0.0084759,           0.0084759
                  83,            0.037099,             0.13931,           0.0048888,              0.6496,             0.71005,             0.69025,             0.34636,            0.042625,             0.13111,           0.0088071,           0.0084404,           0.0084404,           0.0084404
                  84,              0.0377,             0.13624,           0.0049658,             0.69427,             0.78416,             0.78314,             0.41679,             0.04031,             0.12681,           0.0063485,           0.0084046,           0.0084046,           0.0084046
                  85,            0.038086,             0.13579,           0.0048096,             0.71538,             0.70584,             0.74274,             0.42413,            0.038209,             0.12317,           0.0084911,           0.0083684,           0.0083684,           0.0083684
                  86,            0.037767,              0.1401,           0.0049518,             0.68451,             0.80257,             0.79206,             0.39976,            0.043106,             0.12462,           0.0045518,           0.0083319,           0.0083319,           0.0083319
                  87,            0.036957,             0.13679,           0.0049969,             0.69848,             0.75186,             0.77509,             0.44079,            0.038015,             0.12178,           0.0077221,           0.0082952,           0.0082952,           0.0082952
                  88,             0.03688,             0.13197,           0.0050731,              0.6493,             0.70684,              0.7013,               0.381,            0.039467,             0.12495,            0.010961,           0.0082581,           0.0082581,           0.0082581
