               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,            0.036966,             0.14241,           0.0050755,             0.66451,             0.63965,             0.69768,             0.40641,            0.036639,             0.11138,            0.008425,           0.0074797,           0.0074797,           0.0074797
                  73,            0.036694,             0.13663,           0.0046799,             0.60431,             0.67463,             0.68675,             0.35035,            0.041201,             0.10859,           0.0068658,            0.007416,            0.007416,            0.007416
                  74,            0.037148,             0.14034,           0.0046796,             0.68358,             0.65521,             0.72439,             0.37597,            0.040554,             0.10442,           0.0069504,           0.0073518,           0.0073518,           0.0073518
                  75,            0.035952,             0.14035,           0.0049029,              0.6917,             0.62344,             0.67827,             0.40619,            0.035228,             0.10194,            0.008446,           0.0072872,           0.0072872,           0.0072872
                  76,            0.035834,             0.13974,            0.004548,             0.58346,             0.68078,             0.68483,             0.38797,            0.038359,             0.10741,           0.0073906,           0.0072221,           0.0072221,           0.0072221
                  77,            0.036331,             0.13807,           0.0049099,             0.65889,             0.68427,              0.7155,             0.33018,            0.045833,             0.11013,           0.0056942,           0.0071566,           0.0071566,           0.0071566
                  78,            0.035761,             0.13958,           0.0044538,             0.63325,             0.68266,             0.71239,             0.38851,            0.038847,             0.10737,            0.005387,           0.0070906,           0.0070906,           0.0070906
                  79,            0.036046,             0.13513,           0.0045027,             0.59707,             0.65007,             0.68247,              0.4019,             0.03837,             0.11153,           0.0074794,           0.0070243,           0.0070243,           0.0070243
                  80,            0.035561,             0.13835,           0.0045828,             0.68361,             0.62635,              0.6882,             0.34067,             0.04459,              0.1081,           0.0072868,           0.0069576,           0.0069576,           0.0069576
                  81,             0.03528,             0.13603,           0.0046463,              0.6871,             0.64703,             0.73178,             0.41697,            0.037226,             0.11016,           0.0044236,           0.0068906,           0.0068906,           0.0068906
                  82,            0.036137,             0.13229,           0.0046655,             0.67649,             0.63165,             0.66269,             0.40989,            0.034935,             0.11016,           0.0082233,           0.0068232,           0.0068232,           0.0068232
                  83,            0.035182,             0.13508,           0.0044127,             0.60335,               0.666,             0.65413,             0.37346,            0.038256,             0.11441,           0.0084732,           0.0067555,           0.0067555,           0.0067555
                  84,            0.035125,             0.13066,           0.0047386,             0.67466,             0.67733,             0.72451,             0.39008,            0.039723,             0.11106,           0.0049372,           0.0066874,           0.0066874,           0.0066874
                  85,            0.035005,             0.13865,           0.0045182,              0.6422,             0.64799,             0.68309,              0.3654,            0.041189,             0.11386,           0.0091137,           0.0066191,           0.0066191,           0.0066191
                  86,            0.034852,             0.13534,           0.0043552,              0.6633,             0.65422,             0.67842,             0.39402,             0.03745,             0.11278,            0.006367,           0.0065505,           0.0065505,           0.0065505
                  87,             0.03406,             0.13168,           0.0044108,             0.64517,             0.68843,             0.70855,             0.36225,            0.041806,             0.10495,            0.006141,           0.0064816,           0.0064816,           0.0064816
                  88,            0.034315,             0.13275,           0.0043131,             0.64358,             0.67801,             0.68795,              0.4293,            0.034274,             0.10685,           0.0072772,           0.0064125,           0.0064125,           0.0064125
                  89,            0.034614,             0.13287,           0.0044342,             0.62616,             0.65547,             0.67987,             0.40782,             0.03613,             0.11003,            0.008135,           0.0063432,           0.0063432,           0.0063432
                  90,            0.034523,             0.13455,           0.0041706,             0.61537,             0.65634,             0.66101,             0.36475,            0.039334,              0.1097,           0.0079149,           0.0062737,           0.0062737,           0.0062737
                  91,             0.03409,             0.13366,           0.0043711,             0.65714,             0.68385,             0.69864,             0.35336,            0.042991,             0.10924,           0.0065522,            0.006204,            0.006204,            0.006204
                  92,            0.034475,             0.13223,           0.0043166,             0.64084,             0.68307,              0.6983,              0.3175,            0.046687,             0.11108,           0.0060781,           0.0061341,           0.0061341,           0.0061341
                  93,            0.034098,             0.12949,           0.0042808,             0.63522,             0.66727,             0.68318,             0.36501,             0.03995,             0.11239,           0.0065539,            0.006064,            0.006064,            0.006064
                  94,            0.035171,             0.12959,           0.0041488,             0.66889,             0.62873,             0.66622,             0.32123,            0.042974,             0.11575,           0.0090364,           0.0059938,           0.0059938,           0.0059938
                  95,            0.033538,             0.13096,            0.004042,              0.6782,             0.65956,             0.68927,             0.38833,            0.038023,             0.11053,           0.0068627,           0.0059235,           0.0059235,           0.0059235
                  96,            0.034299,             0.13142,           0.0040806,             0.68459,             0.61496,             0.66391,             0.34956,            0.040727,             0.10719,           0.0075294,           0.0058531,           0.0058531,           0.0058531
