               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.040409,             0.14689,            0.005746,             0.70451,             0.74119,             0.77907,             0.47351,            0.037158,             0.11701,           0.0082728,           0.0093245,           0.0093245,           0.0093245
                  55,            0.042616,             0.15097,           0.0056966,             0.62496,             0.71857,             0.70963,             0.36067,            0.040309,             0.12351,            0.011079,           0.0092995,           0.0092995,           0.0092995
                  56,            0.039748,             0.14713,           0.0059213,             0.73596,             0.72168,              0.7791,             0.42028,            0.042074,             0.12017,           0.0062739,            0.009274,            0.009274,            0.009274
                  57,            0.040809,             0.14299,           0.0055863,              0.7413,             0.74073,             0.79441,              0.4617,            0.040805,             0.11787,           0.0058576,           0.0092481,           0.0092481,           0.0092481
                  58,            0.039834,             0.14532,           0.0060278,             0.69981,             0.70312,             0.74678,             0.42431,            0.038615,             0.12484,           0.0082111,           0.0092219,           0.0092219,           0.0092219
                  59,            0.041073,             0.15072,           0.0055713,             0.66333,             0.68627,             0.72643,             0.41137,            0.038298,             0.12727,            0.010344,           0.0091952,           0.0091952,           0.0091952
                  60,             0.03996,             0.14256,           0.0055793,             0.63166,             0.69698,             0.71556,             0.34846,            0.044034,             0.12454,            0.011552,           0.0091681,           0.0091681,           0.0091681
                  61,            0.039783,             0.14619,           0.0055389,             0.66214,             0.66197,             0.69328,             0.41339,            0.035692,             0.12328,            0.010931,           0.0091406,           0.0091406,           0.0091406
                  62,            0.040847,             0.13959,           0.0053764,             0.68596,             0.70414,             0.71513,             0.35395,            0.048388,             0.11616,           0.0062959,           0.0091127,           0.0091127,           0.0091127
                  63,             0.03977,              0.1492,            0.005345,             0.66692,             0.71554,             0.74581,             0.42775,            0.037575,             0.11894,           0.0094363,           0.0090844,           0.0090844,           0.0090844
                  64,            0.038974,              0.1407,            0.005326,             0.68442,             0.68936,             0.73072,             0.39492,            0.039264,              0.1209,            0.010391,           0.0090557,           0.0090557,           0.0090557
                  65,            0.038322,             0.14282,           0.0054538,             0.64313,             0.73837,             0.74354,             0.44792,            0.036357,             0.12632,              0.0089,           0.0090266,           0.0090266,           0.0090266
                  66,            0.038707,             0.13911,           0.0051783,             0.69669,             0.73645,              0.7818,             0.44364,            0.038163,             0.11968,           0.0080332,           0.0089972,           0.0089972,           0.0089972
                  67,            0.038844,             0.13893,           0.0051298,             0.69537,             0.70922,             0.73307,             0.36365,            0.045412,             0.12032,           0.0061826,           0.0089673,           0.0089673,           0.0089673
                  68,            0.038338,             0.14102,           0.0051959,             0.63223,             0.69964,             0.67684,             0.34799,            0.039548,             0.12548,            0.010884,           0.0089371,           0.0089371,           0.0089371
                  69,            0.038013,             0.13953,           0.0052058,             0.74437,             0.71624,             0.78564,             0.42923,            0.039951,             0.12256,           0.0066271,           0.0089065,           0.0089065,           0.0089065
                  70,            0.038789,             0.13852,            0.005443,             0.56575,             0.67138,             0.63918,             0.38612,            0.034972,             0.13238,            0.013106,           0.0088755,           0.0088755,           0.0088755
                  71,            0.039349,             0.13802,           0.0053084,             0.70106,             0.75428,             0.79266,             0.46216,            0.036174,             0.11683,           0.0077836,           0.0088442,           0.0088442,           0.0088442
                  72,            0.038803,             0.14253,           0.0050403,             0.62155,             0.64457,             0.68087,              0.3869,            0.037876,             0.12078,            0.013665,           0.0088124,           0.0088124,           0.0088124
                  73,            0.037885,             0.14033,            0.004968,             0.65611,             0.68869,             0.72567,             0.44325,            0.035926,             0.12222,            0.010659,           0.0087804,           0.0087804,           0.0087804
                  74,            0.038127,             0.13805,           0.0046995,              0.6482,             0.76193,             0.76231,             0.45493,            0.038272,             0.12487,           0.0071466,           0.0087479,           0.0087479,           0.0087479
                  75,            0.038023,             0.13374,           0.0050219,              0.7619,             0.73357,             0.80475,             0.44744,            0.039376,             0.11865,           0.0056071,           0.0087151,           0.0087151,           0.0087151
                  76,            0.037763,             0.13461,           0.0049231,             0.72243,             0.77423,             0.81791,             0.45382,            0.039486,              0.1193,           0.0054107,            0.008682,            0.008682,            0.008682
                  77,            0.037453,              0.1383,           0.0047523,             0.66222,             0.77082,             0.75927,             0.39003,            0.041894,              0.1261,           0.0078281,           0.0086485,           0.0086485,           0.0086485
                  78,            0.037508,             0.13438,           0.0047578,             0.74882,             0.77425,               0.824,             0.47765,            0.037837,              0.1149,           0.0053622,           0.0086146,           0.0086146,           0.0086146
                  79,            0.037874,             0.13445,           0.0048446,             0.73867,             0.75338,             0.81671,             0.44502,            0.040197,             0.11858,            0.004655,           0.0085805,           0.0085805,           0.0085805
                  80,            0.037367,             0.13664,            0.004663,             0.73186,              0.7397,              0.8005,             0.46029,            0.038702,             0.11943,           0.0059039,           0.0085459,           0.0085459,           0.0085459
                  81,            0.036775,             0.13441,           0.0047335,             0.65167,             0.62051,             0.65393,             0.38682,            0.035177,             0.12364,            0.014005,           0.0085111,           0.0085111,           0.0085111
                  82,            0.036315,             0.13564,           0.0045182,             0.71796,             0.72851,              0.7637,             0.41465,            0.040026,             0.11743,           0.0081548,           0.0084759,           0.0084759,           0.0084759
                  83,            0.037206,             0.13914,           0.0047521,             0.61549,             0.68484,             0.67835,             0.40366,            0.036926,              0.1232,            0.011138,           0.0084404,           0.0084404,           0.0084404
                  84,            0.036157,             0.13562,            0.004412,              0.6968,             0.72623,             0.76885,             0.41695,            0.043065,             0.12193,           0.0056567,           0.0084046,           0.0084046,           0.0084046
